time	V(senoidal)	V(vout)
1.175263399139180e+00	9.964582e-01	-9.376626e-02
1.175286808124820e+00	9.733756e-01	-8.913743e-02
1.175324729735251e+00	8.917761e-01	-7.752988e-02
1.175384977415929e+00	6.614183e-01	-5.043956e-02
1.175451645018958e+00	2.991706e-01	-1.229223e-02
1.175514059513020e+00	-8.822367e-02	2.566655e-02
1.175577924008555e+00	-4.702826e-01	6.053937e-02
1.175645126179499e+00	-7.906407e-01	8.688069e-02
1.175721354221395e+00	-9.838461e-01	9.837309e-02
1.175754255873691e+00	-9.996425e-01	9.654031e-02
1.175771929599327e+00	-9.905223e-01	9.381969e-02
1.175800664814931e+00	-9.497574e-01	8.692224e-02
1.175846963514705e+00	-8.200833e-01	7.001138e-02
1.175919187928861e+00	-4.862186e-01	3.296278e-02
1.175983907373928e+00	-1.009407e-01	-6.166081e-03
1.176052752676203e+00	3.254190e-01	-4.640055e-02
1.176115710915270e+00	6.646559e-01	-7.591804e-02
1.176195824083238e+00	9.426221e-01	-9.599134e-02
1.176244210247743e+00	9.993384e-01	-9.677080e-02
1.176262847254069e+00	9.967438e-01	-9.463346e-02
1.176285910658365e+00	9.746526e-01	-9.016161e-02
1.176323283025859e+00	8.958523e-01	-7.890925e-02
1.176382718228898e+00	6.719977e-01	-5.251066e-02
1.176449481065486e+00	3.121163e-01	-1.454744e-02
1.176511838668452e+00	-7.431597e-02	2.338303e-02
1.176575829192995e+00	-4.586264e-01	5.854156e-02
1.176642172034699e+00	-7.791404e-01	8.504935e-02
1.176711397017212e+00	-9.707288e-01	9.716010e-02
1.176750414863808e+00	-9.999966e-01	9.600878e-02
1.176765675530132e+00	-9.951535e-01	9.394343e-02
1.176790508839808e+00	-9.677831e-01	8.870830e-02
1.176830687369989e+00	-8.742179e-01	7.569232e-02
1.176894240752651e+00	-6.166695e-01	4.582944e-02
1.176960476964826e+00	-2.457861e-01	7.086533e-03
1.177022817353705e+00	1.428750e-01	-3.075827e-02
1.177086166083872e+00	5.153341e-01	-6.451061e-02
1.177156479607114e+00	8.322703e-01	-9.008608e-02
1.177226916619511e+00	9.895005e-01	-9.863836e-02
1.177256369539192e+00	9.991993e-01	-9.658765e-02
1.177275370570437e+00	9.873214e-01	-9.348074e-02
1.177306243944001e+00	9.382045e-01	-8.560553e-02
1.177355852079775e+00	7.868623e-01	-6.645650e-02
1.177432564935962e+00	4.111425e-01	-2.566683e-02
1.177497454744767e+00	1.599163e-02	1.381934e-02
1.177565036278149e+00	-3.973571e-01	5.224299e-02
1.177627204204610e+00	-7.168317e-01	7.947592e-02
1.177699488408703e+00	-9.500583e-01	9.570588e-02
1.177745695657754e+00	-9.996343e-01	9.592691e-02
1.177763399826070e+00	-9.964578e-01	9.380322e-02
1.177786809241766e+00	-9.733739e-01	8.917412e-02
1.177824731535310e+00	-8.917711e-01	7.756601e-02
1.177884980224593e+00	-6.614051e-01	5.047463e-02
1.177951636484159e+00	-2.992218e-01	1.233346e-02
1.178014047625685e+00	8.814928e-02	-2.562380e-02
1.178077910561568e+00	4.702080e-01	-6.049743e-02
1.178145106749386e+00	7.905659e-01	-8.683994e-02
1.178221344443204e+00	9.838350e-01	-9.833804e-02
1.178254252140038e+00	9.996431e-01	-9.650589e-02
1.178271923520589e+00	9.905275e-01	-9.378601e-02
1.178300654952999e+00	9.497768e-01	-8.689037e-02
1.178346947767602e+00	8.201399e-01	-6.998358e-02
1.178419164067412e+00	4.863496e-01	-3.294198e-02
1.178483884315239e+00	1.010849e-01	6.186474e-03
1.178552730758607e+00	-3.252888e-01	4.642317e-02
1.178615689686263e+00	-6.645562e-01	7.594428e-02
1.178695797412677e+00	-9.425662e-01	9.602290e-02
1.178744199372805e+00	-9.993359e-01	9.680613e-02
1.178762843207527e+00	-9.967458e-01	9.466854e-02
1.178785904077583e+00	-9.746619e-01	9.019766e-02
1.178823272415036e+00	-8.958819e-01	7.894760e-02
1.178882701645350e+00	-6.720749e-01	5.255374e-02
1.178949466092134e+00	-3.122057e-01	1.459111e-02
1.179011823264061e+00	7.421945e-02	-2.333921e-02
1.179075815037991e+00	4.585474e-01	-5.849986e-02
1.179142150766613e+00	7.790565e-01	-8.500817e-02
1.179211376202078e+00	9.706973e-01	-9.712411e-02
1.179250406744178e+00	9.999967e-01	-9.597450e-02
1.179265662308805e+00	9.951617e-01	-9.391041e-02
1.179290487351504e+00	9.678171e-01	-8.867852e-02
1.179330652814932e+00	8.743232e-01	-7.567030e-02
1.179394187215796e+00	6.169342e-01	-4.582262e-02
1.179460438137510e+00	2.460225e-01	-7.074565e-03
1.179522783024509e+00	-1.426616e-01	3.077407e-02
1.179586136996985e+00	-5.151775e-01	6.453306e-02
1.179656439037351e+00	-8.321289e-01	9.011222e-02
1.179726897263127e+00	-9.894829e-01	9.867507e-02
1.179756362216982e+00	-9.992011e-01	9.662519e-02
1.179775358651225e+00	-9.873333e-01	9.351980e-02
1.179806224630634e+00	-9.382465e-01	8.564830e-02
1.179855821381092e+00	-7.869813e-01	6.650747e-02
1.179932519058696e+00	-4.114052e-01	2.573090e-02
1.179997403726803e+00	-1.631214e-02	-1.375154e-02
1.180064990992717e+00	3.970959e-01	-5.218261e-02
1.180127160589691e+00	7.166406e-01	-7.942355e-02
1.180199483826510e+00	9.500493e-01	-9.566811e-02
1.180245693810839e+00	9.996340e-01	-9.588993e-02
1.180263399139181e+00	9.964582e-01	-9.376626e-02
1.180286808124821e+00	9.733756e-01	-8.913743e-02
1.180324729735253e+00	8.917761e-01	-7.752988e-02
1.180384977415932e+00	6.614183e-01	-5.043956e-02
1.180451645018961e+00	2.991706e-01	-1.229223e-02
1.180514059513023e+00	-8.822367e-02	2.566655e-02
1.180577924008557e+00	-4.702826e-01	6.053937e-02
1.180645126179503e+00	-7.906407e-01	8.688069e-02
1.180721354221397e+00	-9.838461e-01	9.837309e-02
1.180754255873692e+00	-9.996425e-01	9.654031e-02
1.180771929599329e+00	-9.905223e-01	9.381969e-02
1.180800664814935e+00	-9.497574e-01	8.692224e-02
1.180846963514711e+00	-8.200833e-01	7.001138e-02
1.180919187928869e+00	-4.862186e-01	3.296278e-02
1.180983907373936e+00	-1.009407e-01	-6.166081e-03
1.181052752676211e+00	3.254190e-01	-4.640055e-02
1.181115710915274e+00	6.646559e-01	-7.591804e-02
1.181195824083247e+00	9.426221e-01	-9.599134e-02
1.181244210247747e+00	9.993384e-01	-9.677080e-02
1.181262847254071e+00	9.967438e-01	-9.463346e-02
1.181285910658369e+00	9.746526e-01	-9.016161e-02
1.181323283025864e+00	8.958523e-01	-7.890925e-02
1.181382718228906e+00	6.719977e-01	-5.251066e-02
1.181449481065493e+00	3.121163e-01	-1.454744e-02
1.181511838668459e+00	-7.431597e-02	2.338303e-02
1.181575829193001e+00	-4.586264e-01	5.854156e-02
1.181642172034706e+00	-7.791404e-01	8.504935e-02
1.181711397017219e+00	-9.707288e-01	9.716010e-02
1.181750414863811e+00	-9.999966e-01	9.600878e-02
1.181765675530136e+00	-9.951535e-01	9.394343e-02
1.181790508839815e+00	-9.677831e-01	8.870830e-02
1.181830687370000e+00	-8.742179e-01	7.569232e-02
1.181894240752668e+00	-6.166695e-01	4.582944e-02
1.181960476964841e+00	-2.457861e-01	7.086533e-03
1.182022817353720e+00	1.428750e-01	-3.075827e-02
1.182086166083885e+00	5.153341e-01	-6.451061e-02
1.182156479607134e+00	8.322703e-01	-9.008608e-02
1.182226916619521e+00	9.895005e-01	-9.863836e-02
1.182256369539195e+00	9.991993e-01	-9.658765e-02
1.182275370570443e+00	9.873214e-01	-9.348074e-02
1.182306243944010e+00	9.382045e-01	-8.560553e-02
1.182355852079789e+00	7.868623e-01	-6.645650e-02
1.182432564935982e+00	4.111425e-01	-2.566683e-02
1.182497454744790e+00	1.599163e-02	1.381934e-02
1.182565036278173e+00	-3.973571e-01	5.224299e-02
1.182627204204625e+00	-7.168317e-01	7.947592e-02
1.182699488408697e+00	-9.500583e-01	9.570588e-02
1.182745695657752e+00	-9.996343e-01	9.592691e-02
1.182763399826069e+00	-9.964578e-01	9.380322e-02
1.182786809241764e+00	-9.733739e-01	8.917412e-02
1.182824731535307e+00	-8.917711e-01	7.756601e-02
1.182884980224589e+00	-6.614051e-01	5.047463e-02
1.182951636484155e+00	-2.992218e-01	1.233346e-02
1.183014047625681e+00	8.814928e-02	-2.562380e-02
1.183077910561564e+00	4.702080e-01	-6.049743e-02
1.183145106749382e+00	7.905659e-01	-8.683994e-02
1.183221344443202e+00	9.838350e-01	-9.833804e-02
1.183254252140038e+00	9.996431e-01	-9.650589e-02
1.183271923520588e+00	9.905275e-01	-9.378601e-02
1.183300654952997e+00	9.497768e-01	-8.689037e-02
1.183346947767599e+00	8.201399e-01	-6.998358e-02
1.183419164067407e+00	4.863496e-01	-3.294198e-02
1.183483884315234e+00	1.010849e-01	6.186474e-03
1.183552730758602e+00	-3.252888e-01	4.642317e-02
1.183615689686257e+00	-6.645562e-01	7.594428e-02
1.183695797412674e+00	-9.425662e-01	9.602290e-02
1.183744199372804e+00	-9.993359e-01	9.680613e-02
1.183762843207527e+00	-9.967458e-01	9.466854e-02
1.183785904077582e+00	-9.746619e-01	9.019766e-02
1.183823272415035e+00	-8.958819e-01	7.894760e-02
1.183882701645348e+00	-6.720749e-01	5.255374e-02
1.183949466092133e+00	-3.122057e-01	1.459111e-02
1.184011823264060e+00	7.421945e-02	-2.333921e-02
1.184075815037989e+00	4.585474e-01	-5.849986e-02
1.184142150766611e+00	7.790565e-01	-8.500817e-02
1.184211376202077e+00	9.706973e-01	-9.712411e-02
1.184250406744178e+00	9.999967e-01	-9.597450e-02
1.184265662308805e+00	9.951617e-01	-9.391041e-02
1.184290487351503e+00	9.678171e-01	-8.867852e-02
1.184330652814930e+00	8.743232e-01	-7.567030e-02
1.184394187215793e+00	6.169342e-01	-4.582262e-02
1.184460438137507e+00	2.460225e-01	-7.074565e-03
1.184522783024506e+00	-1.426616e-01	3.077407e-02
1.184586136996983e+00	-5.151775e-01	6.453306e-02
1.184656439037347e+00	-8.321289e-01	9.011222e-02
1.184726897263125e+00	-9.894829e-01	9.867507e-02
1.184756362216981e+00	-9.992011e-01	9.662519e-02
1.184775358651224e+00	-9.873333e-01	9.351980e-02
1.184806224630632e+00	-9.382465e-01	8.564830e-02
1.184855821381089e+00	-7.869813e-01	6.650747e-02
1.184932519058691e+00	-4.114052e-01	2.573090e-02
1.184997403726797e+00	-1.631214e-02	-1.375154e-02
1.185064990992712e+00	3.970959e-01	-5.218261e-02
1.185127160589690e+00	7.166406e-01	-7.942355e-02
1.185199483826515e+00	9.500493e-01	-9.566811e-02
1.185245693810842e+00	9.996340e-01	-9.588993e-02
1.185263399139182e+00	9.964582e-01	-9.376626e-02
1.185286808124823e+00	9.733756e-01	-8.913743e-02
1.185324729735256e+00	8.917761e-01	-7.752988e-02
1.185384977415937e+00	6.614183e-01	-5.043956e-02
1.185451645018966e+00	2.991706e-01	-1.229223e-02
1.185514059513027e+00	-8.822367e-02	2.566655e-02
1.185577924008561e+00	-4.702826e-01	6.053937e-02
1.185645126179508e+00	-7.906407e-01	8.688069e-02
1.185721354221399e+00	-9.838461e-01	9.837309e-02
1.185754255873693e+00	-9.996425e-01	9.654031e-02
1.185771929599330e+00	-9.905223e-01	9.381969e-02
1.185800664814936e+00	-9.497574e-01	8.692224e-02
1.185846963514711e+00	-8.200833e-01	7.001138e-02
1.185919187928870e+00	-4.862186e-01	3.296278e-02
1.185983907373938e+00	-1.009407e-01	-6.166081e-03
1.186052752676213e+00	3.254190e-01	-4.640055e-02
1.186115710915276e+00	6.646559e-01	-7.591804e-02
1.186195824083249e+00	9.426221e-01	-9.599134e-02
1.186244210247748e+00	9.993384e-01	-9.677080e-02
1.186262847254071e+00	9.967438e-01	-9.463346e-02
1.186285910658369e+00	9.746526e-01	-9.016161e-02
1.186323283025864e+00	8.958523e-01	-7.890925e-02
1.186382718228906e+00	6.719977e-01	-5.251066e-02
1.186449481065493e+00	3.121163e-01	-1.454744e-02
1.186511838668459e+00	-7.431597e-02	2.338303e-02
1.186575829193002e+00	-4.586264e-01	5.854156e-02
1.186642172034709e+00	-7.791404e-01	8.504935e-02
1.186711397017222e+00	-9.707288e-01	9.716010e-02
1.186750414863813e+00	-9.999966e-01	9.600878e-02
1.186765675530138e+00	-9.951535e-01	9.394343e-02
1.186790508839819e+00	-9.677831e-01	8.870830e-02
1.186830687370007e+00	-8.742179e-01	7.569232e-02
1.186894240752678e+00	-6.166695e-01	4.582944e-02
1.186960476964851e+00	-2.457861e-01	7.086533e-03
1.187022817353729e+00	1.428750e-01	-3.075827e-02
1.187086166083893e+00	5.153341e-01	-6.451061e-02
1.187156479607145e+00	8.322703e-01	-9.008608e-02
1.187226916619526e+00	9.895005e-01	-9.863836e-02
1.187256369539198e+00	9.991993e-01	-9.658765e-02
1.187275370570446e+00	9.873214e-01	-9.348074e-02
1.187306243944016e+00	9.382045e-01	-8.560553e-02
1.187355852079798e+00	7.868623e-01	-6.645650e-02
1.187432564935996e+00	4.111425e-01	-2.566683e-02
1.187497454744805e+00	1.599163e-02	1.381934e-02
1.187565036278187e+00	-3.973571e-01	5.224299e-02
1.187627204204643e+00	-7.168317e-01	7.947592e-02
1.187699488408707e+00	-9.500583e-01	9.570588e-02
1.187745695657756e+00	-9.996343e-01	9.592691e-02
1.187763399826071e+00	-9.964578e-01	9.380322e-02
1.187786809241768e+00	-9.733739e-01	8.917412e-02
1.187824731535313e+00	-8.917711e-01	7.756601e-02
1.187884980224598e+00	-6.614051e-01	5.047463e-02
1.187951636484164e+00	-2.992218e-01	1.233346e-02
1.188014047625690e+00	8.814928e-02	-2.562380e-02
1.188077910561572e+00	4.702080e-01	-6.049743e-02
1.188145106749388e+00	7.905659e-01	-8.683994e-02
1.188221344443205e+00	9.838350e-01	-9.833804e-02
1.188254252140039e+00	9.996431e-01	-9.650589e-02
1.188271923520590e+00	9.905275e-01	-9.378601e-02
1.188300654952999e+00	9.497768e-01	-8.689037e-02
1.188346947767603e+00	8.201399e-01	-6.998358e-02
1.188419164067414e+00	4.863496e-01	-3.294198e-02
1.188483884315241e+00	1.010849e-01	6.186474e-03
1.188552730758609e+00	-3.252888e-01	4.642317e-02
1.188615689686264e+00	-6.645562e-01	7.594428e-02
1.188695797412678e+00	-9.425662e-01	9.602290e-02
1.188744199372805e+00	-9.993359e-01	9.680613e-02
1.188762843207527e+00	-9.967458e-01	9.466854e-02
1.188785904077582e+00	-9.746619e-01	9.019766e-02
1.188823272415036e+00	-8.958819e-01	7.894760e-02
1.188882701645350e+00	-6.720749e-01	5.255374e-02
1.188949466092134e+00	-3.122057e-01	1.459111e-02
1.189011823264061e+00	7.421945e-02	-2.333921e-02
1.189075815037990e+00	4.585474e-01	-5.849986e-02
1.189142150766611e+00	7.790565e-01	-8.500817e-02
1.189211376202076e+00	9.706973e-01	-9.712411e-02
1.189250406744178e+00	9.999967e-01	-9.597450e-02
1.189265662308804e+00	9.951617e-01	-9.391041e-02
1.189290487351501e+00	9.678171e-01	-8.867852e-02
1.189330652814928e+00	8.743232e-01	-7.567030e-02
1.189394187215790e+00	6.169342e-01	-4.582262e-02
1.189460438137504e+00	2.460225e-01	-7.074565e-03
1.189522783024503e+00	-1.426616e-01	3.077407e-02
1.189586136996980e+00	-5.151775e-01	6.453306e-02
1.189656439037345e+00	-8.321289e-01	9.011222e-02
1.189726897263124e+00	-9.894829e-01	9.867507e-02
1.189756362216980e+00	-9.992011e-01	9.662519e-02
1.189775358651224e+00	-9.873333e-01	9.351980e-02
1.189806224630632e+00	-9.382465e-01	8.564830e-02
1.189855821381089e+00	-7.869813e-01	6.650747e-02
1.189932519058690e+00	-4.114052e-01	2.573090e-02
1.189997403726796e+00	-1.631214e-02	-1.375154e-02
1.190064990992706e+00	3.970959e-01	-5.218261e-02
1.190127160589681e+00	7.166406e-01	-7.942355e-02
1.190199483826509e+00	9.500493e-01	-9.566811e-02
1.190245693810839e+00	9.996340e-01	-9.588993e-02
1.190263399139181e+00	9.964582e-01	-9.376626e-02
1.190286808124822e+00	9.733756e-01	-8.913743e-02
1.190324729735254e+00	8.917761e-01	-7.752988e-02
1.190384977415934e+00	6.614183e-01	-5.043956e-02
1.190451645018963e+00	2.991706e-01	-1.229223e-02
1.190514059513024e+00	-8.822367e-02	2.566655e-02
1.190577924008558e+00	-4.702826e-01	6.053937e-02
1.190645126179505e+00	-7.906407e-01	8.688069e-02
1.190721354221397e+00	-9.838461e-01	9.837309e-02
1.190754255873692e+00	-9.996425e-01	9.654031e-02
1.190771929599329e+00	-9.905223e-01	9.381969e-02
1.190800664814934e+00	-9.497574e-01	8.692224e-02
1.190846963514709e+00	-8.200833e-01	7.001138e-02
1.190919187928867e+00	-4.862186e-01	3.296278e-02
1.190983907373934e+00	-1.009407e-01	-6.166081e-03
1.191052752676209e+00	3.254190e-01	-4.640055e-02
1.191115710915276e+00	6.646559e-01	-7.591804e-02
1.191195824083243e+00	9.426221e-01	-9.599134e-02
1.191244210247746e+00	9.993384e-01	-9.677080e-02
1.191262847254070e+00	9.967438e-01	-9.463346e-02
1.191285910658367e+00	9.746526e-01	-9.016161e-02
1.191323283025862e+00	8.958523e-01	-7.890925e-02
1.191382718228902e+00	6.719977e-01	-5.251066e-02
1.191449481065490e+00	3.121163e-01	-1.454744e-02
1.191511838668455e+00	-7.431597e-02	2.338303e-02
1.191575829192999e+00	-4.586264e-01	5.854156e-02
1.191642172034700e+00	-7.791404e-01	8.504935e-02
1.191711397017213e+00	-9.707288e-01	9.716010e-02
1.191750414863809e+00	-9.999966e-01	9.600878e-02
1.191765675530132e+00	-9.951535e-01	9.394343e-02
1.191790508839809e+00	-9.677831e-01	8.870830e-02
1.191830687369990e+00	-8.742179e-01	7.569232e-02
1.191894240752653e+00	-6.166695e-01	4.582944e-02
1.191960476964827e+00	-2.457861e-01	7.086533e-03
1.192022817353706e+00	1.428750e-01	-3.075827e-02
1.192086166083872e+00	5.153341e-01	-6.451061e-02
1.192156479607113e+00	8.322703e-01	-9.008608e-02
1.192226916619511e+00	9.895005e-01	-9.863836e-02
1.192256369539192e+00	9.991993e-01	-9.658765e-02
1.192275370570437e+00	9.873214e-01	-9.348074e-02
1.192306243944001e+00	9.382045e-01	-8.560553e-02
1.192355852079776e+00	7.868623e-01	-6.645650e-02
1.192432564935963e+00	4.111425e-01	-2.566683e-02
1.192497454744768e+00	1.599163e-02	1.381934e-02
1.192565036278155e+00	-3.973571e-01	5.224299e-02
1.192627204204610e+00	-7.168317e-01	7.947592e-02
1.192699488408697e+00	-9.500583e-01	9.570588e-02
1.192745695657752e+00	-9.996343e-01	9.592691e-02
1.192763399826069e+00	-9.964578e-01	9.380322e-02
1.192786809241765e+00	-9.733739e-01	8.917412e-02
1.192824731535308e+00	-8.917711e-01	7.756601e-02
1.192884980224591e+00	-6.614051e-01	5.047463e-02
1.192951636484157e+00	-2.992218e-01	1.233346e-02
1.193014047625683e+00	8.814928e-02	-2.562380e-02
1.193077910561565e+00	4.702080e-01	-6.049743e-02
1.193145106749383e+00	7.905659e-01	-8.683994e-02
1.193221344443202e+00	9.838350e-01	-9.833804e-02
1.193254252140038e+00	9.996431e-01	-9.650589e-02
1.193271923520588e+00	9.905275e-01	-9.378601e-02
1.193300654952997e+00	9.497768e-01	-8.689037e-02
1.193346947767599e+00	8.201399e-01	-6.998358e-02
1.193419164067408e+00	4.863496e-01	-3.294198e-02
1.193483884315235e+00	1.010849e-01	6.186474e-03
1.193552730758603e+00	-3.252888e-01	4.642317e-02
1.193615689686258e+00	-6.645562e-01	7.594428e-02
1.193695797412666e+00	-9.425662e-01	9.602290e-02
1.193744199372800e+00	-9.993359e-01	9.680613e-02
1.193762843207526e+00	-9.967458e-01	9.466854e-02
1.193785904077580e+00	-9.746619e-01	9.019766e-02
1.193823272415032e+00	-8.958819e-01	7.894760e-02
1.193882701645344e+00	-6.720749e-01	5.255374e-02
1.193949466092130e+00	-3.122057e-01	1.459111e-02
1.194011823264057e+00	7.421945e-02	-2.333921e-02
1.194075815037987e+00	4.585474e-01	-5.849986e-02
1.194142150766603e+00	7.790565e-01	-8.500817e-02
1.194211376202069e+00	9.706973e-01	-9.712411e-02
1.194250406744175e+00	9.999967e-01	-9.597450e-02
1.194265662308799e+00	9.951617e-01	-9.391041e-02
1.194290487351493e+00	9.678171e-01	-8.867852e-02
1.194330652814916e+00	8.743232e-01	-7.567030e-02
1.194394187215771e+00	6.169342e-01	-4.582262e-02
1.194460438137487e+00	2.460225e-01	-7.074565e-03
1.194522783024486e+00	-1.426616e-01	3.077407e-02
1.194586136996964e+00	-5.151775e-01	6.453306e-02
1.194656439037322e+00	-8.321289e-01	9.011222e-02
1.194726897263113e+00	-9.894829e-01	9.867507e-02
1.194756362216976e+00	-9.992011e-01	9.662519e-02
1.194775358651217e+00	-9.873333e-01	9.351980e-02
1.194806224630621e+00	-9.382465e-01	8.564830e-02
1.194855821381071e+00	-7.869813e-01	6.650747e-02
1.194932519058664e+00	-4.114052e-01	2.573090e-02
1.194997403726768e+00	-1.631214e-02	-1.375154e-02
1.195064990992678e+00	3.970959e-01	-5.218261e-02
1.195127160589650e+00	7.166406e-01	-7.942355e-02
1.195199483826497e+00	9.500493e-01	-9.566811e-02
1.195245693810834e+00	9.996340e-01	-9.588993e-02
1.195263399139179e+00	9.964582e-01	-9.376626e-02
1.195286808124818e+00	9.733756e-01	-8.913743e-02
1.195324729735249e+00	8.917761e-01	-7.752988e-02
1.195384977415926e+00	6.614183e-01	-5.043956e-02
1.195451645018955e+00	2.991706e-01	-1.229223e-02
1.195514059513016e+00	-8.822367e-02	2.566655e-02
1.195577924008551e+00	-4.702826e-01	6.053937e-02
1.195645126179496e+00	-7.906407e-01	8.688069e-02
1.195721354221393e+00	-9.838461e-01	9.837309e-02
1.195754255873691e+00	-9.996425e-01	9.654031e-02
1.195771929599327e+00	-9.905223e-01	9.381969e-02
1.195800664814930e+00	-9.497574e-01	8.692224e-02
1.195846963514704e+00	-8.200833e-01	7.001138e-02
1.195919187928859e+00	-4.862186e-01	3.296278e-02
1.195983907373926e+00	-1.009407e-01	-6.166081e-03
1.196052752676201e+00	3.254190e-01	-4.640055e-02
1.196115710915269e+00	6.646559e-01	-7.591804e-02
1.196195824083235e+00	9.426221e-01	-9.599134e-02
1.196244210247742e+00	9.993384e-01	-9.677080e-02
1.196262847254069e+00	9.967438e-01	-9.463346e-02
1.196285910658365e+00	9.746526e-01	-9.016161e-02
1.196323283025858e+00	8.958523e-01	-7.890925e-02
1.196382718228897e+00	6.719977e-01	-5.251066e-02
1.196449481065485e+00	3.121163e-01	-1.454744e-02
1.196511838668451e+00	-7.431597e-02	2.338303e-02
1.196575829192994e+00	-4.586264e-01	5.854156e-02
1.196642172034695e+00	-7.791404e-01	8.504935e-02
1.196711397017208e+00	-9.707288e-01	9.716010e-02
1.196750414863807e+00	-9.999966e-01	9.600878e-02
1.196765675530130e+00	-9.951535e-01	9.394343e-02
1.196790508839805e+00	-9.677831e-01	8.870830e-02
1.196830687369984e+00	-8.742179e-01	7.569232e-02
1.196894240752643e+00	-6.166695e-01	4.582944e-02
1.196960476964818e+00	-2.457861e-01	7.086533e-03
1.197022817353697e+00	1.428750e-01	-3.075827e-02
1.197086166083864e+00	5.153341e-01	-6.451061e-02
1.197156479607100e+00	8.322703e-01	-9.008608e-02
1.197226916619505e+00	9.895005e-01	-9.863836e-02
1.197256369539190e+00	9.991993e-01	-9.658765e-02
1.197275370570433e+00	9.873214e-01	-9.348074e-02
1.197306243943995e+00	9.382045e-01	-8.560553e-02
1.197355852079766e+00	7.868623e-01	-6.645650e-02
1.197432564935948e+00	4.111425e-01	-2.566683e-02
1.197497454744752e+00	1.599163e-02	1.381934e-02
1.197565036278144e+00	-3.973571e-01	5.224299e-02
1.197627204204604e+00	-7.168317e-01	7.947592e-02
1.197699488408699e+00	-9.500583e-01	9.570588e-02
1.197745695657753e+00	-9.996343e-01	9.592691e-02
1.197763399826069e+00	-9.964578e-01	9.380322e-02
1.197786809241766e+00	-9.733739e-01	8.917412e-02
1.197824731535309e+00	-8.917711e-01	7.756601e-02
1.197884980224592e+00	-6.614051e-01	5.047463e-02
1.197951636484158e+00	-2.992218e-01	1.233346e-02
1.198014047625684e+00	8.814928e-02	-2.562380e-02
1.198077910561567e+00	4.702080e-01	-6.049743e-02
1.198145106749388e+00	7.905659e-01	-8.683994e-02
1.198221344443205e+00	9.838350e-01	-9.833804e-02
1.198254252140039e+00	9.996431e-01	-9.650589e-02
1.198271923520589e+00	9.905275e-01	-9.378601e-02
1.198300654952999e+00	9.497768e-01	-8.689037e-02
1.198346947767603e+00	8.201399e-01	-6.998358e-02
1.198419164067413e+00	4.863496e-01	-3.294198e-02
1.198483884315240e+00	1.010849e-01	6.186474e-03
1.198552730758608e+00	-3.252888e-01	4.642317e-02
1.198615689686259e+00	-6.645562e-01	7.594428e-02
1.198695797412678e+00	-9.425662e-01	9.602290e-02
1.198744199372805e+00	-9.993359e-01	9.680613e-02
1.198762843207527e+00	-9.967458e-01	9.466854e-02
1.198785904077583e+00	-9.746619e-01	9.019766e-02
1.198823272415036e+00	-8.958819e-01	7.894760e-02
1.198882701645350e+00	-6.720749e-01	5.255374e-02
1.198949466092134e+00	-3.122057e-01	1.459111e-02
1.199011823264062e+00	7.421945e-02	-2.333921e-02
1.199075815037991e+00	4.585474e-01	-5.849986e-02
1.199142150766608e+00	7.790565e-01	-8.500817e-02
1.199211376202074e+00	9.706973e-01	-9.712411e-02
1.199250406744177e+00	9.999967e-01	-9.597450e-02
1.199265662308802e+00	9.951617e-01	-9.391041e-02
1.199290487351498e+00	9.678171e-01	-8.867852e-02
1.199330652814923e+00	8.743232e-01	-7.567030e-02
1.199394187215783e+00	6.169342e-01	-4.582262e-02
1.199460438137498e+00	2.460225e-01	-7.074565e-03
1.199522783024497e+00	-1.426616e-01	3.077407e-02
1.199586136996974e+00	-5.151775e-01	6.453306e-02
1.199656439037339e+00	-8.321289e-01	9.011222e-02
1.199726897263121e+00	-9.894829e-01	9.867507e-02
1.199756362216979e+00	-9.992011e-01	9.662519e-02
1.199775358651221e+00	-9.873333e-01	9.351980e-02
1.199806224630627e+00	-9.382465e-01	8.564830e-02
1.199855821381080e+00	-7.869813e-01	6.650747e-02
1.199932519058678e+00	-4.114052e-01	2.573090e-02
1.199997403726783e+00	-1.631214e-02	-1.375154e-02
1.200064990992691e+00	3.970959e-01	-5.218261e-02
1.200127160589660e+00	7.166406e-01	-7.942355e-02
1.200199483826496e+00	9.500493e-01	-9.566811e-02
1.200245693810834e+00	9.996340e-01	-9.588993e-02
1.200263399139179e+00	9.964582e-01	-9.376626e-02
1.200286808124818e+00	9.733756e-01	-8.913743e-02
1.200324729735249e+00	8.917761e-01	-7.752988e-02
1.200384977415926e+00	6.614183e-01	-5.043956e-02
1.200451645018955e+00	2.991706e-01	-1.229223e-02
1.200514059513016e+00	-8.822367e-02	2.566655e-02
1.200577924008551e+00	-4.702826e-01	6.053937e-02
1.200645126179495e+00	-7.906407e-01	8.688069e-02
1.200721354221392e+00	-9.838461e-01	9.837309e-02
1.200754255873691e+00	-9.996425e-01	9.654031e-02
1.200771929599326e+00	-9.905223e-01	9.381969e-02
1.200800664814930e+00	-9.497574e-01	8.692224e-02
1.200846963514703e+00	-8.200833e-01	7.001138e-02
1.200919187928859e+00	-4.862186e-01	3.296278e-02
1.200983907373926e+00	-1.009407e-01	-6.166081e-03
1.201052752676201e+00	3.254190e-01	-4.640055e-02
1.201115710915272e+00	6.646559e-01	-7.591804e-02
1.201195824083233e+00	9.426221e-01	-9.599134e-02
1.201244210247742e+00	9.993384e-01	-9.677080e-02
